name,datetime,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,radiac_solar_watios_m2,energ_solar_MJ_m2,clase_hoy,clase_manana
Lima,2023-03-31,27.1,23.9,21.2,78.2,29.5,166.3,56.8,291.5,25.1,parcialmente_nublado,lluvioso
Lima,2023-04-01,28.1,23.9,20.9,76.3,24.1,170.9,62,173.4,15,lluvioso,parcialmente_nublado
Lima,2023-04-02,29.2,24.1,20.8,74,25.9,167.8,57.9,252.3,21.8,lluvioso,lluvioso
Lima,2023-04-03,29.7,24.1,20.9,72.8,43.2,166.6,60.1,260.8,22.7,parcialmente_nublado,lluvioso
Lima,2023-04-04,30.1,24.1,21.6,75.1,25.9,172.4,71.1,278.6,24,lluvioso,parcialmente_nublado
Lima,2023-04-05,30.1,24.1,21.5,73.6,20.5,176.4,30,293.4,25.3,lluvioso,lluvioso
Lima,2023-04-06,28.1,24.6,21.8,77.4,27.7,171.7,19.6,290.6,25.2,lluvioso,lluvioso
Lima,2023-04-07,30.1,24.1,21.1,74.4,25.9,173.8,59.1,274.1,23.5,lluvioso,lluvioso
Lima,2023-04-08,29.1,24.9,21.3,74,20.5,173.4,62.1,280.8,24.3,lluvioso,lluvioso
Lima,2023-04-09,28.1,24.7,21.1,74.6,29.5,164.4,71.3,206,17.8,parcialmente_nublado,lluvioso
Lima,2023-04-10,27.9,24.1,20.1,72.3,25.9,162.9,70,251.7,21.8,lluvioso,parcialmente_nublado
Lima,2023-04-11,28.1,24.1,20,71.7,27.7,163.5,80.5,213.7,18.7,parcialmente_nublado,lluvioso
Lima,2023-04-12,28.1,24.1,20,70.4,22.3,168.5,88.8,241.4,20.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-13,29.1,23.7,20.1,70.3,24.1,171.4,63.5,281.3,24.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-14,27.1,23.9,20.3,74,25.9,164.2,60.3,216.9,18.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-15,27.4,23.7,20.3,74.1,22.3,174.4,71.8,185.3,16.1,lluvioso,parcialmente_nublado
Lima,2023-04-16,27.9,24.1,20.2,72.7,29.5,165.3,80.5,258.8,22.3,parcialmente_nublado,lluvioso
Lima,2023-04-17,26.1,23.7,20.1,76.1,20.5,171,85,154.8,13.6,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-18,27.2,22.9,19.7,74.8,25.9,170.7,53.6,267.5,23.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-19,25.4,22.1,18.6,73.4,33.5,171.1,78.7,165.1,14.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-20,27.1,21.9,18.7,74.6,33.5,162.6,67.6,173,14.9,lluvioso,parcialmente_nublado
Lima,2023-04-21,27.1,21.7,18.4,72.3,33.5,162.7,49,262,22.8,lluvioso,lluvioso
Lima,2023-04-22,29.1,22.1,18.4,68.4,31.7,162.6,31.5,272.8,23.6,parcialmente_nublado,lluvioso
Lima,2023-04-23,26.1,23.1,19.5,74.4,24.1,166.9,52.5,270.7,23.5,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-24,27.1,22.7,19,71,35.3,167.8,43.4,271.2,23.5,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-25,27.1,22.9,19.5,74.8,25.9,166.9,64,181.3,15.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-26,26.4,23.1,18.7,68.4,27.7,161.2,40.3,265.5,22.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-27,26.1,23.1,19.5,72.3,24.1,168,43.3,263,22.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-28,26.1,23.1,20,76,22.3,169.4,75.1,243.6,21,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-29,25.7,23.1,19.3,74,25.9,165.9,65.2,159.8,13.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-04-30,26.1,23.1,19.3,75.5,25.9,171.9,81.2,152.9,13.2,parcialmente_nublado,parcialmente_nublado
Lima,2023-05-01,25.1,22.9,19.4,77.3,22.3,178.5,97.1,216.8,18.8,lluvioso,parcialmente_nublado
Lima,2023-05-02,24.1,22.1,18.8,77.8,25.9,172.3,98.9,172.7,14.9,lluvioso,lluvioso
Lima,2023-05-03,23.4,20.7,18.8,81.1,22.3,162.5,100,145.8,12.6,lluvioso,lluvioso
Lima,2023-05-04,23.1,20.9,18.2,78.7,24.1,163.4,95.8,215.2,18.6,lluvioso,lluvioso
Lima,2023-05-05,24.1,20.6,18,77,22.3,166.7,86.3,213.6,18.7,parcialmente_nublado,lluvioso
Lima,2023-05-06,25.1,21.1,18.2,75.6,24.1,165.7,77.1,193.4,16.7,lluvioso,parcialmente_nublado
Lima,2023-05-07,25.1,21.1,18.8,78.6,24.1,168.6,74.1,212.9,18.5,parcialmente_nublado,lluvioso
Lima,2023-05-08,23.1,21.4,18.1,78.5,25.9,160.7,99.2,201.9,17.5,lluvioso,parcialmente_nublado
Lima,2023-05-09,22.1,20.4,17.7,80.3,20.5,176.7,99.6,179,15.5,nublado,lluvioso
Lima,2023-05-10,23.1,20.1,17.2,76.7,16.6,162.5,100,219.9,19.1,lluvioso,nublado
Lima,2023-05-11,24.2,19.7,17.4,77,27.7,164.7,92.2,240.2,20.8,lluvioso,lluvioso
Lima,2023-05-12,23.2,21.1,17.2,72.9,20.5,163.1,97.5,244,21.1,nublado,lluvioso
Lima,2023-05-13,24.2,22.1,18.5,75.3,18.4,169.8,94.2,239.8,20.8,nublado,nublado
Lima,2023-05-14,27.6,22.7,18.7,70.8,27.7,160,42,255.3,22,parcialmente_nublado,nublado
Lima,2023-05-15,25.2,21.7,18.3,73.5,20.5,164.3,68.6,252,21.7,lluvioso,parcialmente_nublado
Lima,2023-05-16,24.7,22.1,18.4,76,29.5,164.5,88.2,238.1,20.6,parcialmente_nublado,lluvioso
Lima,2023-05-17,25.1,21.1,17.5,72.3,25.9,162,77.8,220.6,18.9,lluvioso,parcialmente_nublado
Lima,2023-05-18,23.2,20.9,17.2,72.7,22.3,160.1,96.2,179.6,15.5,nublado,lluvioso
Lima,2023-05-19,24.2,21.4,17,70.9,27.7,152.5,99.2,191.1,16.5,lluvioso,nublado
Lima,2023-05-20,24.2,21.7,16.9,69.7,25.9,160.7,99.2,192.5,16.5,lluvioso,lluvioso
Lima,2023-05-21,23.1,21.1,17.3,73.6,24.1,161.1,97.1,179.6,15.5,nublado,lluvioso
Lima,2023-05-22,24.9,21.9,17.5,70.9,24.1,161,97.5,151.9,13.2,lluvioso,nublado
Lima,2023-05-23,25.1,22.1,17.8,72.6,25.9,161.7,96.7,183.7,15.8,lluvioso,lluvioso
Lima,2023-05-24,25.1,21.1,17.8,73,24.1,161.6,71.3,181.5,15.8,parcialmente_nublado,lluvioso
Lima,2023-05-25,24.4,21.7,17.3,70.9,24.1,159.1,86.8,222.7,19.2,parcialmente_nublado,parcialmente_nublado
Lima,2023-05-26,25.1,21.1,17.2,72.5,29.5,163.6,63.2,205.4,17.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-05-27,23.1,21.1,16.8,72.8,25.9,165.3,99.6,199.7,17.3,lluvioso,parcialmente_nublado
Lima,2023-05-28,23.2,20.1,16.9,73.5,20.5,159.1,98.8,177.3,15.5,nublado,lluvioso
Lima,2023-05-29,24.1,21.1,17.1,72.4,27.7,165,81.9,186.9,16.1,lluvioso,nublado
Lima,2023-05-30,24.1,21.1,16.5,70.5,24.1,167.3,97.9,234.5,20.2,nublado,lluvioso
Lima,2023-05-31,23.1,21.1,16.4,70.7,22.3,168.1,98.8,202,17.3,nublado,nublado
Lima,2023-06-01,24.4,17.6,16.3,70.3,25.9,162.7,51.1,242.8,21,parcialmente_nublado,nublado
Lima,2023-06-02,23.4,21.1,17.3,73.5,22.3,163.7,97.5,239.9,20.8,nublado,parcialmente_nublado
Lima,2023-06-03,25.1,21.1,17.2,71.6,29.5,156.5,69.5,233.8,20.3,parcialmente_nublado,nublado
Lima,2023-06-04,23.2,20.7,17,73.4,27.7,151.1,85.8,234.9,20.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-06-05,24.1,21.7,17.1,71,25.9,162.8,100,223.4,19.2,nublado,parcialmente_nublado
Lima,2023-06-06,24.1,22.1,17.4,70.4,24.1,178,81.7,207.7,17.9,lluvioso,nublado
Lima,2023-06-07,25.4,22.7,18.5,73,24.1,174,83.8,197.5,16.9,lluvioso,lluvioso
Lima,2023-06-08,25.1,19.5,18.2,73.7,25.9,162.8,95.2,217.8,18.8,nublado,lluvioso
Lima,2023-06-09,24.1,21.1,17.9,76.5,29.5,162.5,98.3,216.8,18.9,lluvioso,nublado
Lima,2023-06-10,24.2,21.7,16.8,69.4,25.9,163.6,87.5,218.4,18.7,lluvioso,lluvioso
Lima,2023-06-11,23.1,21.1,16.4,69.5,24.1,160.6,96.3,230.6,19.9,lluvioso,lluvioso
Lima,2023-06-12,24.1,21.1,16,68.4,33.5,159.3,68,240,20.8,parcialmente_nublado,lluvioso
Lima,2023-06-13,23.1,21.1,15.6,68.1,25.9,173,95.8,218.1,19.1,lluvioso,parcialmente_nublado
Lima,2023-06-14,23.1,19.6,16.3,71.6,24.1,175.2,97.6,225.5,19.4,lluvioso,lluvioso
Lima,2023-06-15,23.2,17.4,16,71.6,20.5,176.9,81.5,226.4,19.5,parcialmente_nublado,lluvioso
Lima,2023-06-16,24.1,20.9,16.8,72.4,24.1,178.1,59.2,233.9,20.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-06-17,23.1,18.7,17.3,75.9,24.1,165.6,82.7,213.2,18.5,parcialmente_nublado,parcialmente_nublado
Lima,2023-06-18,23.1,18.1,16.2,72.7,33.5,161,89.9,226,19.5,parcialmente_nublado,parcialmente_nublado
Lima,2023-06-19,21.1,19.9,16.3,76.7,25.9,161.5,99.6,236.4,20.3,lluvioso,parcialmente_nublado
Lima,2023-06-20,22.1,19.9,15.9,73.5,18.4,173.9,100,236.9,20.4,nublado,lluvioso
Lima,2023-06-21,22.4,20.1,16,72.9,39.6,162,100,234.9,20,lluvioso,nublado
Lima,2023-06-22,23.1,20.1,15.9,71.8,25.9,159.6,98.8,219.3,19,lluvioso,lluvioso
Lima,2023-06-23,22.7,20.1,15.4,69.7,18.4,164.2,99.6,226.3,19.5,nublado,lluvioso
Lima,2023-06-24,25.1,20.4,15.7,68,20.5,185.5,55,237.1,20.5,parcialmente_nublado,nublado
Lima,2023-06-25,24.9,19.6,16.2,72.4,27.7,153.4,32.7,233.6,20.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-06-26,22.1,20.1,16.7,76.3,29.5,161.4,92.4,236.7,20.5,nublado,parcialmente_nublado
Lima,2023-06-27,22.2,20.1,15.8,72.1,22.3,171.5,89.6,186,16.1,lluvioso,nublado
Lima,2023-06-28,24.1,20.7,15.6,68.3,22.3,173,65.5,230.2,19.8,parcialmente_nublado,lluvioso
Lima,2023-06-29,23.1,20.1,15.8,71.3,20.5,178.6,92.7,236.8,20.5,nublado,parcialmente_nublado
Lima,2023-06-30,21.6,19.7,16.1,75.3,18.4,176.1,100,193.9,16.8,lluvioso,nublado
Lima,2023-07-01,22.1,19.9,16,73.9,22.3,194.3,100,229.4,19.7,nublado,lluvioso
Lima,2023-07-02,23.1,20.1,16.4,73.7,20.5,169.1,98.8,238.6,20.5,nublado,nublado
Lima,2023-07-03,24.2,20.7,16,67.7,20.5,165.5,75.5,231.8,20,parcialmente_nublado,nublado
Lima,2023-07-04,24.9,21.1,17.2,72.6,27.7,163.1,62.2,224.9,19.5,lluvioso,parcialmente_nublado
Lima,2023-07-05,22.2,19.1,17,78.3,25.9,157.9,76.8,222.9,19.3,parcialmente_nublado,lluvioso
Lima,2023-07-06,22.1,18.7,16.6,77.2,22.3,163.6,97.9,240.1,20.7,lluvioso,parcialmente_nublado
Lima,2023-07-07,23.2,20.1,16.2,73.2,24.1,160.8,97.1,214,18.5,lluvioso,lluvioso
Lima,2023-07-08,23.1,20.1,16,72,29.5,163.4,58.9,230.3,19.8,parcialmente_nublado,lluvioso
Lima,2023-07-09,23.1,20.1,16.1,72.9,24.1,156.6,69.4,241.7,20.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-07-10,22.2,19.9,16.2,73.5,20.5,162.4,82.5,235.8,20.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-07-11,23.1,20.4,16.2,72.6,29.5,161.2,98.3,230.9,19.9,nublado,parcialmente_nublado
Lima,2023-07-12,22.1,20.1,16.1,74.2,22.3,165.5,99.6,199.2,17.3,lluvioso,nublado
Lima,2023-07-13,22.4,17.6,15.9,74.1,20.5,173.9,95.8,233.2,20.1,nublado,lluvioso
Lima,2023-07-14,22.1,20.1,16,73.4,14.8,172.8,100,189.1,16.2,nublado,nublado
Lima,2023-07-15,23.1,20.7,15.5,68.8,22.3,161.4,90.7,215.6,18.5,lluvioso,nublado
Lima,2023-07-16,22.6,20.1,15.7,70.1,24.1,154.7,91.7,234.4,20.4,nublado,lluvioso
Lima,2023-07-17,23.2,20.1,15.3,68.3,20.5,156.6,74.5,239.3,20.7,parcialmente_nublado,nublado
Lima,2023-07-18,24.1,20.1,15.1,67,22.3,163.4,65.7,243.5,21,parcialmente_nublado,parcialmente_nublado
Lima,2023-07-19,23.2,19.9,15.3,68.8,20.5,158.3,72.5,243.5,21,parcialmente_nublado,parcialmente_nublado
Lima,2023-07-20,24.1,16.2,15.4,68.2,24.1,175.1,74.2,241.4,20.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-07-21,22.6,20.1,16,71.9,24.1,173.9,96.3,221.4,19,nublado,parcialmente_nublado
Lima,2023-07-22,22.2,20.1,15.6,71.5,22.3,167.9,99.6,215.5,18.6,nublado,nublado
Lima,2023-07-23,23.1,20.7,15.9,70.5,18.4,174.6,85.6,238.2,20.5,parcialmente_nublado,nublado
Lima,2023-07-24,24.1,20.1,15.8,69.3,31.7,164.3,70,216.3,18.7,lluvioso,parcialmente_nublado
Lima,2023-07-25,22.1,19.1,15.9,75.5,22.3,164.7,95.4,217.8,18.7,lluvioso,lluvioso
Lima,2023-07-26,22.1,19.1,15.9,76.2,20.5,172.8,99.2,247.3,21.4,lluvioso,lluvioso
Lima,2023-07-27,22.4,17.2,15.4,72.9,27.7,167.1,54.6,249.5,21.5,parcialmente_nublado,lluvioso
Lima,2023-07-28,22.6,19.1,15.9,75.5,24.1,171.8,86.2,251.5,21.8,lluvioso,parcialmente_nublado
Lima,2023-07-29,23.1,19.9,15.9,73.4,20.5,185.1,94.2,248.4,21.5,nublado,lluvioso
Lima,2023-07-30,22.1,18.9,16.2,76.7,20.5,167.4,96.3,258.5,22.4,nublado,nublado
Lima,2023-07-31,23.1,20.1,15.6,71.8,24.1,170.7,88.8,252,21.9,parcialmente_nublado,nublado
Lima,2023-08-01,23.1,20.1,15.5,71.8,20.5,173.9,91.7,259.8,22.4,nublado,parcialmente_nublado
Lima,2023-08-02,23.1,19.9,15,68.3,20.5,191.5,98.3,256.3,22,nublado,nublado
Lima,2023-08-03,23.1,20.1,15.1,67.9,22.3,173.5,60.4,263,22.9,parcialmente_nublado,nublado
Lima,2023-08-04,23.1,20.1,15.3,69.9,20.5,174,85.4,264.4,23,parcialmente_nublado,parcialmente_nublado
Lima,2023-08-05,23.1,20.1,15,67.9,25.9,177,85.4,262,22.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-08-06,23.1,19.9,15.2,70.1,25.9,168,75.4,262.7,22.8,parcialmente_nublado,parcialmente_nublado
Lima,2023-08-07,22.1,17.5,15.3,72.1,20.5,172.5,88.5,265.8,22.9,parcialmente_nublado,parcialmente_nublado
Lima,2023-08-08,23.1,20.1,16.1,71.6,24.1,166.1,73.9,265.8,23.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-08-09,22.4,20.1,16.2,73.7,25.9,168.4,98.8,256.6,22.1,nublado,parcialmente_nublado
Lima,2023-08-10,22.1,16.8,16.1,75.2,25.9,158.9,97,254.6,21.9,lluvioso,nublado
Lima,2023-08-11,22.2,16.8,15.9,73.8,25.9,161.8,95,263.8,22.7,lluvioso,lluvioso
Lima,2023-08-12,23.1,19.6,16,73.4,22.3,160.1,89.6,263.3,22.9,lluvioso,lluvioso
Lima,2023-08-13,24.1,19.9,16.1,72,18.4,177.7,66.4,261.8,22.7,parcialmente_nublado,lluvioso
Lima,2023-08-14,23.9,19.1,16.4,74.3,18.4,169.9,58.8,269.9,23.4,parcialmente_nublado,parcialmente_nublado
Lima,2023-08-15,23.1,20.1,17,77.3,25.9,171.6,99.6,257,22.3,lluvioso,parcialmente_nublado
Lima,2023-08-16,23.1,20.1,16.4,74.6,25.9,164.3,95.8,271.9,23.5,lluvioso,lluvioso
Lima,2023-08-17,22.6,19.9,15.7,72.8,29.5,160,95.4,256.8,22.2,lluvioso,lluvioso
Lima,2023-08-18,22.1,19.9,15.2,69.9,25.9,157.2,99.6,263.2,22.9,nublado,lluvioso
Lima,2023-08-19,23.2,19.7,15.2,68.7,24.1,166.4,85.6,267.6,23.2,lluvioso,nublado
Lima,2023-08-20,23.1,19.1,15.4,71.4,25.9,164.7,71.5,269.6,23.4,parcialmente_nublado,lluvioso
Lima,2023-08-21,22.1,19.1,16.2,77.1,27.7,162,77.3,274.1,23.7,parcialmente_nublado,parcialmente_nublado
Lima,2023-08-22,21.1,19.1,16.3,78.7,18.4,178.8,100,232,20,lluvioso,parcialmente_nublado
Lima,2023-08-23,21.2,18.6,16.6,81.6,20.5,164.9,100,195.8,17,lluvioso,lluvioso
Lima,2023-08-24,23.1,18.3,15,69.3,31.7,162.2,85.7,272.5,23.5,parcialmente_nublado,lluvioso
Lima,2023-08-25,23.1,19.9,15.1,70.1,22.3,188.4,92.1,282.7,24.3,lluvioso,parcialmente_nublado
Lima,2023-08-26,21.2,19.1,16,76.1,18.4,170.2,100,273.8,23.6,nublado,lluvioso
Lima,2023-08-27,22.1,20.1,15.3,70.6,20.5,171.4,91,282.2,24.5,nublado,nublado
Lima,2023-08-28,23.1,20.1,15.3,70.5,27.7,166.9,91.3,286.7,24.7,nublado,nublado
Lima,2023-08-29,22.1,20.1,15.6,72.7,25.9,167.2,95.4,286.8,24.7,nublado,nublado
Lima,2023-08-30,22.1,19.1,15.8,74.9,25.9,163.6,99.2,263.5,22.8,nublado,nublado
Lima,2023-08-31,22.1,19.1,15.7,76.4,18.4,182.4,100,271.2,23.5,lluvioso,nublado
Lima,2023-09-01,23.1,19.1,16.2,76.2,33.5,164.1,79,204.4,17.7,parcialmente_nublado,lluvioso
Lima,2023-09-02,22.1,19.1,15.9,76.7,24.1,165.7,99.2,271.1,23.5,nublado,parcialmente_nublado
Lima,2023-09-03,23.1,19.1,15.9,75.1,29.5,162.8,91.3,288.6,24.9,lluvioso,nublado
Lima,2023-09-04,22.1,18.7,15.2,73.4,29.5,159.6,93.3,281.6,24.4,nublado,lluvioso
Lima,2023-09-05,21.1,17.7,15.4,74.5,24.1,172.5,97.1,239.1,20.8,nublado,nublado
Lima,2023-09-06,22.1,18.1,16,78.7,25.9,166.9,100,218.6,19,nublado,nublado
Lima,2023-09-07,20.7,17.5,15.3,78.5,22.3,170,98.1,237.7,20.6,lluvioso,nublado
Lima,2023-09-08,22.1,18.1,14.9,71.9,24.1,175.7,97.9,291.1,25.1,lluvioso,lluvioso
Lima,2023-09-09,21.4,18.1,15,74.1,20.5,169.1,90.8,259.2,22.3,lluvioso,lluvioso
Lima,2023-09-10,21.1,19.1,15.2,73.9,22.3,168.9,90.8,257.8,22.2,nublado,lluvioso
Lima,2023-09-11,20.1,18.7,15.2,77.2,25.9,168.9,93.3,287.5,24.8,nublado,nublado
Lima,2023-09-12,19.4,18.1,15.3,80.3,22.3,168.1,100,264.1,22.8,nublado,nublado
Lima,2023-09-13,21.1,17.9,15.2,80.1,31.7,171.3,100,219,18.9,lluvioso,nublado
Lima,2023-09-14,19.2,17.1,14.9,82.1,20.5,173.1,100,227.7,19.6,lluvioso,lluvioso
Lima,2023-09-15,21.1,17.1,14.9,76.7,14.8,181.1,81.3,287.4,25,lluvioso,lluvioso
Lima,2023-09-16,23.1,17.1,14.7,72.4,18.4,178.1,72.5,295.6,25.6,parcialmente_nublado,lluvioso
Lima,2023-09-17,27.2,18.1,15.5,75,25.9,171.6,48.9,277.6,23.9,parcialmente_nublado,parcialmente_nublado
Lima,2023-09-18,20.1,18.1,15.7,81.4,25.9,171.6,95.4,265.9,22.8,nublado,parcialmente_nublado
Lima,2023-09-19,21.9,18.1,15.5,78.3,16.6,190.5,67.1,261.1,22.5,parcialmente_nublado,nublado
Lima,2023-09-20,20.2,17.7,15.7,81.8,24.1,164.7,100,266.6,23.1,nublado,parcialmente_nublado
Lima,2023-09-21,21.1,17.6,15.3,78.9,20.5,176.6,100,227.3,19.7,lluvioso,nublado
Lima,2023-09-22,22.1,17.9,14.8,73.2,22.3,174,79.6,273.8,23.7,parcialmente_nublado,lluvioso
Lima,2023-09-23,21.1,18.1,15.1,77.2,24.1,183.8,90.8,278.2,24.1,lluvioso,parcialmente_nublado
Lima,2023-09-24,21.1,18.1,15.2,78.8,16.6,219.8,99.2,246.7,21.3,nublado,lluvioso
Lima,2023-09-25,21.1,18.1,15.6,78.5,22.3,168.3,95,283.8,24.6,nublado,nublado
Lima,2023-09-26,21.1,17.9,15,78.7,25.9,179.3,100,273.2,23.8,lluvioso,nublado
Lima,2023-09-27,21.1,17.1,15.4,78.5,22.3,189.8,68.4,233.3,20.4,parcialmente_nublado,lluvioso
Lima,2023-09-28,20.2,17.3,15.1,80.3,22.3,173.9,91.3,230.5,20,nublado,parcialmente_nublado
Lima,2023-09-29,22.1,17.1,14.9,79.1,20.5,189.7,84.6,281.6,24.4,parcialmente_nublado,nublado
Lima,2023-09-30,22.1,17.1,15.2,77.5,24.1,178.3,83.3,246.8,21.5,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-01,22.4,18.1,15.4,76.9,43.2,166.5,72.5,256.5,22.4,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-02,22.1,17.9,15.6,78.6,24.1,171,84.5,266.9,23.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-03,22.1,17.9,15.8,80.2,24.1,173.5,90.4,226.9,19.4,lluvioso,parcialmente_nublado
Lima,2023-10-04,21.1,17.7,15.5,81.4,20.5,195.3,92.3,238.1,20.6,lluvioso,lluvioso
Lima,2023-10-05,21.8,17.1,15.4,81.4,20.5,189.7,83.8,292.1,25.1,lluvioso,lluvioso
Lima,2023-10-06,21.2,17.9,15.4,79.6,31.7,168.6,96.3,265.2,23,lluvioso,lluvioso
Lima,2023-10-07,20.2,17.1,15.3,81.3,27.7,168,98.8,245,21.1,nublado,lluvioso
Lima,2023-10-08,20.1,16.9,15.3,82.7,20.5,261.9,84.6,263.4,22.8,lluvioso,nublado
Lima,2023-10-09,19.4,17.9,15,81,22.3,174.2,91.3,286.3,24.7,nublado,lluvioso
Lima,2023-10-10,22.1,17.1,15,76.6,29.5,170.2,81.1,313.3,27.1,lluvioso,nublado
Lima,2023-10-11,19.2,17.6,14.9,79.9,39.6,181.6,95.4,303.3,26.3,lluvioso,lluvioso
Lima,2023-10-12,20.4,17.1,14.5,78.2,22.3,217.4,89.1,311.7,27,parcialmente_nublado,lluvioso
Lima,2023-10-13,21.1,17.1,14.9,79.7,20.5,200.3,70.4,320,27.6,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-14,22.1,17.9,15.2,77.2,22.3,184.6,81.8,304.4,26.3,lluvioso,parcialmente_nublado
Lima,2023-10-15,21.1,17.9,15.2,79.3,20.5,185.3,97.1,269.7,23.3,nublado,lluvioso
Lima,2023-10-16,21.1,18.1,15.6,80.3,18.4,187.4,98.3,318.2,27.6,lluvioso,nublado
Lima,2023-10-17,22.9,18.1,15.8,79.6,25.9,165.3,84.6,321.9,27.9,parcialmente_nublado,lluvioso
Lima,2023-10-18,22.9,18.1,16.4,81.2,24.1,173.2,83.8,222.9,19.4,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-19,23.1,18.1,16.3,80.7,22.3,173.7,92.9,287,24.6,nublado,parcialmente_nublado
Lima,2023-10-20,22.1,18.7,16.8,82.2,25.9,169.4,97.1,252.7,21.9,nublado,nublado
Lima,2023-10-21,22.2,18.6,16.6,80.7,24.1,172.5,90.4,278.8,24.2,nublado,nublado
Lima,2023-10-22,22.7,18.1,16.6,80.6,25.9,178.4,82.1,293.8,25.4,parcialmente_nublado,nublado
Lima,2023-10-23,22.1,18.9,16.6,81.9,25.9,170.2,97.5,306.4,26.5,lluvioso,parcialmente_nublado
Lima,2023-10-24,20.1,17.9,16.1,84.3,20.5,182.7,99.2,264.7,22.8,lluvioso,lluvioso
Lima,2023-10-25,20.2,17.1,15.9,83.3,24.1,207.6,98.8,273.5,23.7,lluvioso,lluvioso
Lima,2023-10-26,22.1,18.1,15.6,78,18.4,194.6,88.8,330.3,28.7,parcialmente_nublado,lluvioso
Lima,2023-10-27,23.1,18.1,15.9,77.4,27.7,168.3,89.1,303.6,26.2,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-28,25.1,18.9,15.9,73.8,24.1,169.1,85,306.9,26.6,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-29,22.1,19.1,16.2,76.6,29.5,168.4,59.1,268.7,23.1,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-30,22.4,17.7,16.2,80.3,33.5,168.7,84.5,311.2,27,parcialmente_nublado,parcialmente_nublado
Lima,2023-10-31,21.1,18.1,15.9,81.1,18.4,216.2,85.9,330.3,28.6,lluvioso,parcialmente_nublado
Lima,2023-11-01,20.1,17.6,15.2,79.8,20.5,223.3,99.6,324.1,28,lluvioso,lluvioso
Lima,2023-11-02,20.2,17.9,15,77.3,24.1,177.9,98.8,332.3,28.7,lluvioso,lluvioso
Lima,2023-11-03,21.1,18.1,15,75.6,18.4,221.2,75.5,326.8,28.4,lluvioso,lluvioso
Lima,2023-11-04,21.1,18.1,15,76.1,31.7,170,79.4,327.8,28.3,parcialmente_nublado,lluvioso
Lima,2023-11-05,22.1,18.1,15.6,77.9,24.1,172.3,90.4,298.2,25.7,nublado,parcialmente_nublado
Lima,2023-11-06,21.3,18.7,15.6,77,22.3,172.4,91.4,324.7,27.9,nublado,nublado
Lima,2023-11-07,21.4,18.1,16.1,79.7,24.1,170.7,93.8,330.7,28.6,nublado,nublado
Lima,2023-11-08,21.1,19.1,15.9,77.7,18.4,201.1,97.9,330.8,28.7,nublado,nublado
Lima,2023-11-09,21.2,17.9,16.1,79.5,22.3,174.6,97.7,337.7,29.1,nublado,nublado
Lima,2023-11-10,22.1,18.7,15.5,75.1,29.5,161.6,74.3,321.7,27.6,parcialmente_nublado,nublado
Lima,2023-11-11,23.1,19.1,15.8,74.2,29.5,166.3,68.3,334.8,29,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-12,23.1,19.1,16.3,77.6,25.9,175.3,81.5,328.3,28.5,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-13,22.4,18.4,16.3,79.3,20.5,230.7,79.4,320.3,27.6,lluvioso,parcialmente_nublado
Lima,2023-11-14,22.1,18.1,15.9,78.7,22.3,193.6,84.2,263,22.7,lluvioso,lluvioso
Lima,2023-11-15,22.2,18.7,16.1,77.6,22.3,183.1,72.5,268.5,23.4,parcialmente_nublado,lluvioso
Lima,2023-11-16,23.1,18.1,16.1,78.1,22.3,194.6,85.2,302.6,26.3,parcialmente_nublado,parcialmente_nublado
Lima,2023-11-17,23.1,18.1,16.1,79.3,31.7,172.2,67.1,276.9,23.9,parcialmente_nublado,parcialmente_nublado
