name,datetime,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,radiac_solar_watios_m2,energ_solar_MJ_m2,clase_hoy,clase_manana
Lima,2017-10-13,21.1,15.1,14.2,81.5,20.5,183.6,58.8,280.9,24.1,parcialmente_nublado,parcialmente_nublado
Lima,2017-10-14,18.1,15.1,13.7,84.9,16.6,209.6,93.8,279.3,24,lluvioso,parcialmente_nublado
Lima,2017-10-15,19.1,15.1,13.5,82.6,18.4,219.8,94.2,272.7,23.6,lluvioso,lluvioso
Lima,2017-10-16,20.1,15.1,14.1,84.8,27.7,169,85,304.5,26.4,lluvioso,lluvioso
Lima,2017-10-17,19.1,14.9,14,85.8,22.3,188.7,94.2,289.3,25,lluvioso,lluvioso
Lima,2017-10-18,20.1,15.1,13.7,82.9,16.6,206,94.6,287.6,24.8,nublado,lluvioso
Lima,2017-10-19,18.2,15.7,13.7,82.8,16.6,207.6,100,283.7,24.6,nublado,nublado
Lima,2017-10-20,20.1,15.6,13.9,80.9,16.6,236.9,87.3,279.7,24.3,parcialmente_nublado,nublado
Lima,2017-10-21,19.1,15.9,14.2,82.9,16.6,250.7,97.9,302.6,26.2,nublado,parcialmente_nublado
Lima,2017-10-22,21.1,15.1,14.7,85.1,24.1,199.3,83.4,266,23,lluvioso,nublado
Lima,2017-10-23,21.9,16.1,15,84.5,20.5,180.2,88.3,275,23.8,lluvioso,lluvioso
Lima,2017-10-24,19.1,16.1,14.7,86.7,24.1,174.6,99.6,298.7,25.9,nublado,lluvioso
Lima,2017-10-25,20.1,15.9,14,82.2,18.4,178.8,82.3,277.5,23.9,lluvioso,nublado
Lima,2017-10-26,21.1,16.1,14.4,82.5,16.6,201.6,75.4,289,25,lluvioso,lluvioso
Lima,2017-10-27,19.1,15.1,14.1,84.1,14.8,217.4,89.2,264,22.9,parcialmente_nublado,lluvioso
Lima,2017-10-28,20.1,15.6,14.1,82,20.5,206.4,99.6,278,24,nublado,parcialmente_nublado
Lima,2017-10-29,21.2,16.1,14.2,80.3,22.3,175.7,93.3,218.7,18.9,lluvioso,nublado
Lima,2017-10-30,20.1,16.1,14.2,81.4,24.1,174.7,92.9,319.5,27.4,nublado,lluvioso
Lima,2017-10-31,18.9,15.6,13.9,83.7,24.1,186.8,97.5,330.4,28.6,nublado,nublado
Lima,2017-11-01,20.1,15.9,13.6,78.7,18.4,195.2,95.4,321.7,27.7,lluvioso,nublado
Lima,2017-11-02,20.1,16.1,13.9,80.2,22.3,192.1,98.8,291.7,25.2,lluvioso,lluvioso
Lima,2017-11-03,19.4,16.1,14.1,81.2,20.5,191.7,96,291.1,25,nublado,lluvioso
Lima,2017-11-04,18.6,15.7,14.3,84,20.5,262.9,100,280.8,24.2,lluvioso,nublado
Lima,2017-11-05,21.1,16.1,13.9,76.8,22.3,173.7,79.8,299.2,25.9,parcialmente_nublado,lluvioso
Lima,2017-11-06,20.1,15.9,13.1,78,22.3,182.9,91.6,272.4,23.4,lluvioso,parcialmente_nublado
Lima,2017-11-07,20.1,15.4,13.3,78.4,16.6,197.2,84,258.2,22.3,parcialmente_nublado,lluvioso
Lima,2017-11-08,19.4,15.3,13.3,78.4,16.6,192.1,87.5,308.1,26.5,parcialmente_nublado,parcialmente_nublado
Lima,2017-11-09,20.1,16.1,13.4,77.3,18.4,211.1,87.9,264.7,22.9,parcialmente_nublado,parcialmente_nublado
Lima,2017-11-10,21.1,16.1,14.3,80.3,14.8,216.5,85.4,262,22.5,lluvioso,parcialmente_nublado
Lima,2017-11-11,22.1,14.7,14.5,80.9,20.5,207.1,73.2,308.1,26.7,lluvioso,lluvioso
Lima,2017-11-12,22.1,17.1,14.1,75.9,20.5,195.2,78,305.9,26.4,parcialmente_nublado,lluvioso
Lima,2017-11-13,21.7,16.9,14.3,76.7,22.3,176.2,74.5,312.7,26.8,parcialmente_nublado,parcialmente_nublado
Lima,2017-11-14,22.7,17.1,13.9,72.6,22.3,171,88.2,286.3,24.8,lluvioso,parcialmente_nublado
Lima,2017-11-15,22.1,17.1,14.3,74.7,27.7,168.3,87,282.6,24.4,lluvioso,lluvioso
Lima,2017-11-16,22.1,15.1,14.7,77.7,20.5,181.6,73.3,288.6,25,parcialmente_nublado,lluvioso
Lima,2017-11-17,22.1,18.1,15,76.3,18.4,181.2,84.9,293.8,25.5,parcialmente_nublado,parcialmente_nublado
Lima,2017-11-18,22.1,17.1,15.5,80,18.4,177,79.4,301.5,25.9,lluvioso,parcialmente_nublado
Lima,2017-11-19,22.1,17.1,15.4,79.8,22.3,172.3,80.8,327.6,28.3,parcialmente_nublado,lluvioso
Lima,2017-11-20,23.2,17.1,15.5,77.8,24.1,172.9,75.9,321.9,27.7,parcialmente_nublado,parcialmente_nublado
Lima,2017-11-21,23.4,18,15.9,79.7,24.1,175.5,87,277,23.9,parcialmente_nublado,parcialmente_nublado
Lima,2017-11-22,22.1,17.7,15.9,80.3,20.5,169.9,98.8,267.3,23.1,lluvioso,parcialmente_nublado
Lima,2017-11-23,24.1,19.1,15.3,71.9,20.5,177.5,87.2,258.5,22.3,lluvioso,lluvioso
Lima,2017-11-24,22.1,17.1,15.9,81.8,27.7,162.9,65.9,291.9,25.2,lluvioso,lluvioso
Lima,2017-11-25,22.1,16.7,15.3,81.2,25.9,177.9,72.2,274.8,23.7,parcialmente_nublado,lluvioso
Lima,2017-11-26,21.1,16.4,15.2,79.6,27.7,174.8,84.5,296.9,25.7,lluvioso,parcialmente_nublado
Lima,2017-11-27,23.1,16.9,15.4,78.9,22.3,177,77.2,267.6,23,lluvioso,lluvioso
Lima,2017-11-28,23.1,17.1,15.7,81,24.1,169.6,89.1,214.2,18.4,parcialmente_nublado,lluvioso
Lima,2017-11-29,22.1,17.1,16.1,82.5,24.1,174.2,82.4,240.7,20.9,lluvioso,parcialmente_nublado
Lima,2017-11-30,22.2,18.1,16.1,82.1,27.7,177.4,83.8,237.2,20.4,parcialmente_nublado,lluvioso
Lima,2017-12-01,23.1,17.9,15.8,78.8,27.7,172.5,73.1,279.3,24.2,lluvioso,parcialmente_nublado
Lima,2017-12-02,23.1,17.1,16,81.7,31.7,168.5,72.9,283.5,24.4,parcialmente_nublado,lluvioso
Lima,2017-12-03,22.2,17.1,16.5,84.5,24.1,167,66.6,293.6,25.4,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-04,22.1,17.9,16.2,81.9,20.5,171.9,97.1,315.7,27.1,nublado,parcialmente_nublado
Lima,2017-12-05,21.1,18.7,16.9,84.5,16.6,185.9,97.9,207.5,18,lluvioso,nublado
Lima,2017-12-06,22.1,18.1,16.8,83.3,35.3,163.4,92.9,268.2,23.1,lluvioso,lluvioso
Lima,2017-12-07,23.1,17.1,16.2,83.2,25.2,180.7,89,277.9,24,lluvioso,lluvioso
Lima,2017-12-08,22.1,17.9,16.2,82.4,27.7,174.4,90.2,272.3,23.5,lluvioso,lluvioso
Lima,2017-12-09,23.1,17.7,16.2,81.1,20.5,187.1,79.3,297.6,25.6,parcialmente_nublado,lluvioso
Lima,2017-12-10,24.1,16.9,16,78.1,24.1,175.2,70.7,290.4,25,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-11,22.1,18.1,16.3,79,24.1,166.2,85.4,290.8,25.1,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-12,24.1,17.9,16.8,81.2,25.9,163.8,62.5,275.4,23.7,lluvioso,parcialmente_nublado
Lima,2017-12-13,23.1,18.1,17.1,82.4,29.5,168.8,75.1,268.1,23,lluvioso,lluvioso
Lima,2017-12-14,22.1,18.7,17.1,82.8,22.3,195,84.1,270.3,23.3,lluvioso,lluvioso
Lima,2017-12-15,24.1,19.1,17.3,82,20.5,173.7,93.8,271.5,23.6,lluvioso,lluvioso
Lima,2017-12-16,22.2,18.1,16.7,78.7,20.5,162.4,100,234.3,20.3,lluvioso,lluvioso
Lima,2017-12-17,24.1,19.1,17,79.1,25.9,163.1,86.4,269.4,23.1,parcialmente_nublado,lluvioso
Lima,2017-12-18,25.1,18.1,17.1,79.2,24.1,168.5,67.7,299.2,25.8,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-19,25.1,19.1,17.3,77.8,24.1,168.8,69.5,273.4,23.6,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-20,25.1,18.1,17.9,81,24.1,169.7,69.7,293.5,25.3,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-21,26.1,18.1,18,77.2,25.9,176.6,66,290.7,25.1,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-22,24.1,18.1,18.3,85.2,31.7,166.8,65.3,301,26.1,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-23,23.1,19.1,18.2,84,29.5,168.9,80,268.1,23.1,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-24,24.1,19.9,18.2,82,27.7,168,88.3,297.1,25.4,parcialmente_nublado,parcialmente_nublado
Lima,2017-12-25,24.1,20.1,18,80.2,25.9,170.7,92,259,22.4,nublado,parcialmente_nublado
Lima,2017-12-26,23.1,18.1,17.7,82.5,27.7,161.3,88.3,206.7,17.8,lluvioso,nublado
Lima,2017-12-27,25.1,19.9,18.2,81.1,33.5,161.4,86.4,221.1,19.2,lluvioso,lluvioso
Lima,2017-12-28,25.1,20.1,18.6,81.5,29.5,163,74.5,259.9,22.4,lluvioso,lluvioso
Lima,2017-12-29,23.1,20.1,18.3,82.6,29.5,162.3,95.8,234.1,20.2,nublado,lluvioso
Lima,2017-12-30,23.1,19.9,18.1,83.7,22.3,162,96.1,234.7,20.3,lluvioso,nublado
Lima,2017-12-31,25.4,18.1,18.2,79.4,25.9,168.6,79.7,249.6,21.6,lluvioso,lluvioso
Lima,2018-01-01,25.1,20.1,18.3,78.1,27.7,165.9,79.5,175.6,15.1,parcialmente_nublado,lluvioso
Lima,2018-01-02,24.1,20.9,18.9,81.3,35.3,161.6,72.1,194.7,16.7,parcialmente_nublado,parcialmente_nublado
Lima,2018-01-03,25.1,18.9,18.9,83.3,25.9,172.7,80.8,200.6,17.5,parcialmente_nublado,parcialmente_nublado
Lima,2018-01-04,25.1,20.9,18.4,77.2,18.4,184.8,92.9,154.4,13.1,nublado,parcialmente_nublado
Lima,2018-01-05,26.1,20.6,18.7,79.5,24.1,170,88.9,166.1,14.3,lluvioso,nublado
Lima,2018-01-06,25.1,19.9,17.9,77.7,31.7,169.8,85.9,231.9,20.2,lluvioso,lluvioso
Lima,2018-01-07,25.1,21.1,18.7,79,20.5,177.1,85.1,193.5,16.7,lluvioso,lluvioso
Lima,2018-01-08,24.1,20.1,19.2,84.9,22.3,189.5,71.8,227.6,19.5,lluvioso,lluvioso
Lima,2018-01-09,27.1,20.1,19.2,80.1,24.1,170.9,70.3,234,20.5,lluvioso,lluvioso
Lima,2018-01-10,26.1,20.7,19.3,81.2,25.9,169.5,79.2,198.5,17.1,lluvioso,lluvioso
Lima,2018-01-11,25.1,20.1,19.1,81.5,24.1,174.8,77.3,231,20,lluvioso,lluvioso
Lima,2018-01-12,24.2,20.1,19.2,84.4,24.1,177.6,73.7,204.5,17.6,lluvioso,lluvioso
Lima,2018-01-13,25.1,20.1,19.1,84.2,20.5,186.7,74.1,207.8,17.8,lluvioso,lluvioso
Lima,2018-01-14,24.1,19.1,19,83.1,16.6,220.2,79.3,220.4,19,lluvioso,lluvioso
Lima,2018-01-15,25.1,19.1,18.7,82.6,20.5,176.6,83.2,177.4,15.4,lluvioso,lluvioso
Lima,2018-01-16,26.2,19.1,18.4,80.6,24.1,173.8,62.5,274.6,23.7,parcialmente_nublado,lluvioso
Lima,2018-01-17,24.1,19.1,18.2,83.5,20.5,188.3,80.6,250.1,21.6,lluvioso,parcialmente_nublado
Lima,2018-01-18,23.1,17.7,17.9,87.4,18.4,299.4,82.9,272.6,23.7,lluvioso,lluvioso
Lima,2018-01-19,24.1,18.7,18.2,86.5,14.8,271,87.2,242.4,21.1,lluvioso,lluvioso
Lima,2018-01-20,24.2,19.1,18.3,83.1,13,222.8,90.6,186.8,16.1,lluvioso,lluvioso
Lima,2018-01-21,26.1,19.4,18.2,79.6,18.4,201.4,86.2,245.3,21.4,lluvioso,lluvioso
Lima,2018-01-22,23.1,20.1,19,88.1,14.8,187.6,91.2,117.3,10,lluvioso,lluvioso
Lima,2018-01-23,25.1,19.1,18.7,82.6,13,239.9,71.5,213.7,18.4,parcialmente_nublado,lluvioso
Lima,2018-01-24,27.1,19.1,19.2,80.7,20.5,210.2,68.7,268,23.2,lluvioso,parcialmente_nublado
Lima,2018-01-25,27.1,20.1,19,78.5,29.5,190.5,56.2,270.1,23.3,lluvioso,lluvioso
Lima,2018-01-26,25.1,19.9,19.4,84.5,29.5,177.1,83.6,240.5,20.9,lluvioso,lluvioso
Lima,2018-01-27,25.4,19.9,19.4,82,29.5,174.2,65.7,254.5,22,lluvioso,lluvioso
Lima,2018-01-28,25.1,20.1,19,84.2,18.4,195.5,72.5,235.2,20.4,lluvioso,lluvioso
Lima,2018-01-29,27.1,20.2,19.1,82,25.9,179.8,75.6,228,19.7,lluvioso,lluvioso
Lima,2018-01-30,26.1,18.9,19,83.6,25.9,197.2,54.6,253,21.9,lluvioso,lluvioso
Lima,2018-01-31,25.1,20.1,19,82.2,27.7,173.1,76.8,268,23.2,lluvioso,lluvioso
Lima,2018-02-01,25.1,19.8,19,84.3,29.5,172.4,71.5,236.3,20.5,lluvioso,lluvioso
Lima,2018-02-02,25.1,19.7,19.1,83.7,24.1,166.1,80.2,215.6,18.6,parcialmente_nublado,lluvioso
Lima,2018-02-03,26.1,20.7,18.6,75.4,25.9,166.8,83.4,112.9,10,lluvioso,parcialmente_nublado
Lima,2018-02-04,27.1,20.9,18.7,77.8,25.9,167.9,81.5,147.9,12.9,lluvioso,lluvioso
Lima,2018-02-05,25.2,20.7,19.3,80.9,27.7,166.5,70.4,246.7,21.3,lluvioso,lluvioso
Lima,2018-02-06,27.1,22.1,19.8,76.9,22.3,173.7,68.6,254.4,22,lluvioso,lluvioso
Lima,2018-02-07,27.7,21.9,19.9,78.3,24.1,173.7,70.9,252.8,21.9,lluvioso,lluvioso
Lima,2018-02-08,27.1,20.1,19.8,83.3,16.6,187.9,53.7,251.6,21.7,lluvioso,lluvioso
Lima,2018-02-09,26.1,19.7,19.6,82.2,24.1,174.1,53.6,271.3,23.6,lluvioso,lluvioso
Lima,2018-02-10,25.4,20,19.7,83.1,29.5,167.4,70.3,206.9,17.8,lluvioso,lluvioso
Lima,2018-02-11,26.1,19.7,19.7,83.3,27.7,172.1,78.5,227.3,19.8,lluvioso,lluvioso
Lima,2018-02-12,27.4,22.1,19.8,76.8,18.4,178.5,68.3,243.2,21,lluvioso,lluvioso
Lima,2018-02-13,29.1,20.5,19.7,75.9,20.5,183.1,87.4,234,20.2,lluvioso,lluvioso
Lima,2018-02-14,26.2,21.1,19.9,81.6,25.9,165.9,78.3,227.2,19.8,lluvioso,lluvioso
Lima,2018-02-15,27.1,22.1,20,79.5,27.7,160.6,79.7,244.2,21.1,lluvioso,lluvioso
Lima,2018-02-16,29.1,22.1,20.6,79.7,20.5,179.7,88.1,238.2,20.7,lluvioso,lluvioso
Lima,2018-02-17,28.2,21.1,21,85.2,22.3,176.8,80.8,233.9,20.2,lluvioso,lluvioso
Lima,2018-02-18,24.1,21.1,20.6,89.6,18.4,211.1,90,94.7,8.3,lluvioso,lluvioso
Lima,2018-02-19,29.1,20.7,20.2,83.4,20.5,180.1,81.3,177.6,15.3,lluvioso,lluvioso
Lima,2018-02-20,29.1,20.2,19.7,79.4,18.4,176.4,45.5,286.4,24.7,lluvioso,lluvioso
Lima,2018-02-21,27.1,20.1,20,82.4,22.3,174.2,63.9,299.1,25.9,lluvioso,lluvioso
Lima,2018-02-22,25.1,20.1,19.6,86.8,18.4,187.3,63.9,239.3,20.8,lluvioso,lluvioso
Lima,2018-02-23,24.1,19.6,19.5,90.2,14.8,229.2,77.5,211.4,18.2,lluvioso,lluvioso
Lima,2018-02-24,28.1,19.1,19.1,80.5,20.5,183.2,73.4,245.4,21.2,lluvioso,lluvioso
Lima,2018-02-25,26.1,18.9,19.5,87.2,24.1,173.4,66.3,265.4,22.8,lluvioso,lluvioso
Lima,2018-02-26,26.1,19.1,19.3,82.8,22.3,174.3,83,241.3,20.7,lluvioso,lluvioso
Lima,2018-02-27,25.1,19.9,19.6,84.4,29.5,169,74.1,242,20.9,lluvioso,lluvioso
Lima,2018-02-28,25.1,19.1,19.3,85.9,27.7,171.5,75,269.2,23.3,lluvioso,lluvioso
Lima,2018-03-01,25.1,19.7,19.1,84.4,24.1,186.3,76,262.3,22.6,lluvioso,lluvioso
Lima,2018-03-02,25.1,18.7,19.1,85,29.5,170,77,250.1,21.7,lluvioso,lluvioso
Lima,2018-03-03,25.2,19.1,19,83.7,25.9,169.7,78.7,260.9,22.7,lluvioso,lluvioso
Lima,2018-03-04,25.1,20.4,19,81.2,24.1,175,83.5,235.2,20.5,lluvioso,lluvioso
Lima,2018-03-05,25.1,19.1,18.8,83.6,18.4,189.7,85.5,178.8,15.3,lluvioso,lluvioso
Lima,2018-03-06,24.2,19.1,18.4,84.2,18.4,193.9,85.7,185.8,16.1,lluvioso,lluvioso
Lima,2018-03-07,25.1,18.9,18.5,81.2,27.7,171.5,81.5,221.2,19,lluvioso,lluvioso
Lima,2018-03-08,27.1,19.1,18.8,80,14.8,195.4,78.9,262.4,22.7,lluvioso,lluvioso
Lima,2018-03-09,28.1,19.1,18.6,80,18.4,192.3,81,231.4,19.9,lluvioso,lluvioso
Lima,2018-03-10,26.1,19.1,18.7,82.6,22.3,185,76.3,251.4,21.7,lluvioso,lluvioso
Lima,2018-03-11,25.1,19.1,18.9,85.2,24.1,183.2,77.2,233.5,20.1,lluvioso,lluvioso
Lima,2018-03-12,26.1,19.1,18.9,85.1,13,202,85.4,153,13.2,lluvioso,lluvioso
Lima,2018-03-13,27.1,18.7,18.5,81.5,14.8,186.9,76.4,218.3,18.7,lluvioso,lluvioso
Lima,2018-03-14,26.1,19.6,18.7,80.5,18.4,178.8,58.3,242.9,20.9,lluvioso,lluvioso
Lima,2018-03-15,25.1,19.7,19.1,82.6,14.8,222.4,68.2,235.8,20.2,lluvioso,lluvioso
Lima,2018-03-16,25.1,20.1,19.3,83.7,14.8,208.6,81.1,204.7,17.8,lluvioso,lluvioso
Lima,2018-03-17,25.4,20.7,19,79.2,14.8,207.7,74.9,202.2,17.3,lluvioso,lluvioso
Lima,2018-03-18,26.6,20.1,18.9,78.8,24.1,178.5,79.1,214.1,18.5,lluvioso,lluvioso
Lima,2018-03-19,26.1,20.1,18.7,81.4,22.3,176.3,81.3,214.8,18.3,lluvioso,lluvioso
Lima,2018-03-20,26.1,20.1,18,79.5,20.5,192.8,84.5,222,19.4,lluvioso,lluvioso
Lima,2018-03-21,25.7,18.9,18.3,84.2,14.8,193.7,76.9,179.2,15.5,lluvioso,lluvioso
Lima,2018-03-22,22.4,18.6,18.4,87.8,16.6,283.5,77.7,214.1,18.6,lluvioso,lluvioso
Lima,2018-03-23,25.1,19.1,18.8,86.1,14.8,243.3,77.8,239.4,20.7,lluvioso,lluvioso
Lima,2018-03-24,25.7,18.7,18.6,85,18.4,184,62.2,228.3,19.8,lluvioso,lluvioso
Lima,2018-03-25,26.1,19.1,18.8,83.3,16.6,185.8,63.5,236.1,20.6,lluvioso,lluvioso
Lima,2018-03-26,26.1,19.1,18.9,87.1,16.6,200.8,76.7,238.1,20.7,lluvioso,lluvioso
Lima,2018-03-27,25.1,19.9,19.1,85.3,16.6,221.6,65.8,230.9,20,lluvioso,lluvioso
Lima,2018-03-28,24.1,19.1,18.5,85.8,16.6,221.9,54,230.2,19.9,parcialmente_nublado,lluvioso
Lima,2018-03-29,24.7,18.6,18.2,85.3,27.7,179.5,67.7,234.2,20.4,lluvioso,parcialmente_nublado
Lima,2018-03-30,25.1,18.9,18,83.1,20.5,189.6,66.6,207.3,17.9,lluvioso,lluvioso
Lima,2018-03-31,24.2,18.6,17.4,79.2,22.3,177.5,44,222.6,19.2,lluvioso,lluvioso
Lima,2018-04-01,25.1,19.7,17.7,77.9,16.6,184.3,71.4,197.6,17.2,lluvioso,lluvioso
Lima,2018-04-02,25.2,19.1,17.9,80.4,22.3,175.8,77.4,160.8,13.9,lluvioso,lluvioso
Lima,2018-04-03,26.1,18.7,17.8,78.1,24.1,171.9,80.5,142.3,12.2,lluvioso,lluvioso
Lima,2018-04-04,24.9,19.1,18.2,82.1,22.3,175,79.2,157.5,13.6,lluvioso,lluvioso
Lima,2018-04-05,25.1,19.1,18.3,81.2,16.6,194.3,78.8,195.4,16.8,lluvioso,lluvioso
Lima,2018-04-06,26.1,19.1,18.4,80.9,14.8,201.5,82.2,213.8,18.6,lluvioso,lluvioso
Lima,2018-04-07,23.1,18.1,18.4,88.1,18.4,299.2,60.7,219.5,19,lluvioso,lluvioso
Lima,2018-04-08,24.2,19.1,18.5,83.2,14.8,265.5,80,192.7,16.5,lluvioso,lluvioso
Lima,2018-04-09,27.1,19.7,18.4,80.3,16.6,194.4,76.3,164.5,14.1,lluvioso,lluvioso
Lima,2018-04-10,24.9,20.1,18.5,79.9,24.1,173.1,76.3,222.4,19.4,lluvioso,lluvioso
Lima,2018-04-11,23.2,19,18.2,83.7,22.3,181.8,68.7,257.4,22.2,parcialmente_nublado,lluvioso
Lima,2018-04-12,22.1,18.1,17.8,88.3,16.6,251.7,73.3,186.5,16.2,parcialmente_nublado,parcialmente_nublado
Lima,2018-04-13,22.1,17.9,17.4,88.1,14.8,227.5,76,183.7,15.9,lluvioso,parcialmente_nublado
Lima,2018-04-14,25.1,17.1,17.6,85.6,14.8,231.4,39.4,165.1,14.2,parcialmente_nublado,lluvioso
Lima,2018-04-15,25.9,18.1,17.5,84.4,16.6,204.8,37,212.1,18.4,parcialmente_nublado,parcialmente_nublado
Lima,2018-04-16,24.1,17.1,17.4,83.2,18.4,193.6,43.7,215,18.6,parcialmente_nublado,parcialmente_nublado
Lima,2018-04-17,25.1,17.9,17.2,78.7,27.7,172.7,38.6,213.3,18.4,parcialmente_nublado,parcialmente_nublado
Lima,2018-04-18,25.1,17.7,17.2,79.8,24.1,170.7,44.6,211.9,18.3,parcialmente_nublado,parcialmente_nublado
Lima,2018-04-19,23.1,17.7,17.1,84.7,18.4,201.7,50.8,206,17.9,lluvioso,parcialmente_nublado
Lima,2018-04-20,23.1,17.1,17.1,86.4,13,213.9,65.5,197,17,parcialmente_nublado,lluvioso
Lima,2018-04-21,22.9,17.7,17.7,86.5,13,258.4,32.6,209.5,18.1,lluvioso,parcialmente_nublado
Lima,2018-04-22,27.1,18.1,17.3,78.5,22.3,179.7,20.7,209.5,18.2,parcialmente_nublado,lluvioso
Lima,2018-04-23,25.1,17.9,17.8,82.4,14.8,190.7,38,209.6,18,lluvioso,parcialmente_nublado
Lima,2018-04-24,25.2,19.1,17.9,80.8,16.6,196.2,57.6,190.3,16.4,lluvioso,lluvioso
Lima,2018-04-25,25.4,19.1,18,82.1,16.6,189.5,80,190.3,16.5,lluvioso,lluvioso
Lima,2018-04-26,25.1,19.1,17.6,80.5,20.5,186.5,76.8,181.7,15.7,lluvioso,lluvioso
Lima,2018-04-27,23.9,18.6,18.1,85.3,18.4,178.6,60.8,199.2,17.1,lluvioso,lluvioso
Lima,2018-04-28,24.4,19.1,18.2,84.2,18.4,187.5,68.6,147.6,12.6,lluvioso,lluvioso
Lima,2018-04-29,23.1,18.9,18.1,86.8,22.3,172.2,75,103.5,9,lluvioso,lluvioso
Lima,2018-04-30,22.7,18.1,17.6,85.1,31.7,169.3,61.6,168.2,14.5,lluvioso,lluvioso
Lima,2018-05-01,22.4,17.7,16.9,83.4,24.1,171.9,62.2,168.5,14.6,parcialmente_nublado,lluvioso
Lima,2018-05-02,22.1,17.1,16.9,84.9,20.5,220.7,45.3,197.7,17.3,lluvioso,parcialmente_nublado
Lima,2018-05-03,22.1,17.1,16.7,85.6,20.5,188,46.3,196.3,17,parcialmente_nublado,lluvioso
Lima,2018-05-04,23.1,17.1,16.5,85.1,14.8,247.5,51.9,93.5,8,lluvioso,parcialmente_nublado
Lima,2018-05-05,22.1,16.1,16.3,89.3,16.6,199.4,39.6,163.7,14.2,parcialmente_nublado,lluvioso
Lima,2018-05-06,23.1,16.1,16.9,85.8,24.1,183.5,34.1,188.1,16.3,lluvioso,parcialmente_nublado
Lima,2018-05-07,21.1,17.1,17.2,87.5,29.5,169.3,46,175.1,15.2,parcialmente_nublado,lluvioso
Lima,2018-05-08,26.1,18.6,17.7,80.6,16.6,181.7,77.7,163.8,14.2,lluvioso,parcialmente_nublado
Lima,2018-05-09,23.1,18.7,17.6,83.1,29.5,170.5,53.2,196.7,17,lluvioso,lluvioso
Lima,2018-05-10,22.1,17.1,17.3,92,18.4,171.1,83.5,161,13.9,parcialmente_nublado,lluvioso
Lima,2018-05-11,20.1,16.9,16.7,92.1,14.8,234.4,91.3,123.5,10.8,lluvioso,parcialmente_nublado
Lima,2018-05-12,22.1,17.7,16.4,85.6,16.6,185.7,84.6,135.1,11.7,lluvioso,lluvioso
Lima,2018-05-13,20.1,17.1,16,86.6,20.5,173.9,83.8,83.2,7.2,lluvioso,lluvioso
Lima,2018-05-14,23.2,16.7,16.2,82.9,24.1,171.6,48,165.8,14.4,parcialmente_nublado,lluvioso
Lima,2018-05-15,24.1,16.1,16.7,80.4,18.4,171.7,41.8,185.6,16.2,parcialmente_nublado,parcialmente_nublado
Lima,2018-05-16,23.1,17.1,16.8,83.8,25.9,168.1,70.3,172.2,14.9,lluvioso,parcialmente_nublado
Lima,2018-05-17,21.9,16.1,16.2,87.2,20.5,172.4,55.8,137.9,11.9,parcialmente_nublado,lluvioso
Lima,2018-05-18,20.6,16.1,15.3,85.1,16.6,263.2,70.3,138.1,11.9,lluvioso,parcialmente_nublado
Lima,2018-05-19,20.2,16.1,15.5,87.1,14.8,241.2,54.2,170.3,14.7,parcialmente_nublado,lluvioso
Lima,2018-05-20,22.1,15.9,15.8,87.4,18.4,187.4,46.6,171.8,15,parcialmente_nublado,parcialmente_nublado
Lima,2018-05-21,20.4,15.9,15.7,87,22.3,174.5,29.9,175.1,15.2,parcialmente_nublado,parcialmente_nublado
Lima,2018-05-22,20.4,16.1,15.7,88.1,22.3,166,79.2,141.4,12.3,parcialmente_nublado,parcialmente_nublado
Lima,2018-05-23,21.1,17.1,16.2,86.5,18.4,172.3,98.3,107.3,9.3,lluvioso,parcialmente_nublado
Lima,2018-05-24,21.1,17.1,16.1,85.6,16.6,189.8,100,98,8.5,nublado,lluvioso
Lima,2018-05-25,19.1,17.1,16,87.5,18.4,179.9,100,62.7,5.4,nublado,nublado
Lima,2018-05-26,21.1,17.6,15.5,81.6,20.5,178.1,93.3,82.4,7.1,lluvioso,nublado
Lima,2018-05-27,19.7,16.9,15.4,84.7,14.8,195.5,82.5,138.3,12,parcialmente_nublado,lluvioso
Lima,2018-05-28,18.9,15.1,14.9,88.1,13,196.6,73.9,104.9,9.1,parcialmente_nublado,parcialmente_nublado
Lima,2018-05-29,17.4,15.7,15.1,92.3,18.4,178.4,100,73,6.2,nublado,parcialmente_nublado
Lima,2018-05-30,18.1,15.7,15.5,94,14.8,189.9,100,68.5,6,nublado,nublado
Lima,2018-05-31,18.1,15.6,15,89.9,16.6,201.7,97.9,72,6,lluvioso,nublado
Lima,2018-06-01,18.1,15.7,15.1,89.4,22.3,322.2,99.2,55.3,4.6,lluvioso,lluvioso
Lima,2018-06-02,21.1,15.7,14.6,82.6,14.8,209.1,76.4,86.4,7.3,lluvioso,lluvioso
Lima,2018-06-03,21.1,15.1,15.3,87.5,16.6,183.3,81.5,93.1,8,lluvioso,lluvioso
