mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,radiac_solar_watios_m2,energ_solar_MJ_m2,clase_hoy,clase_manana
3,26.814051,21.014735,19.271351,78.308062,22.3,176.248207,83.636707,212.395444,18.270491,lluvioso,lluvioso
3,28.156839,21.656106,20.20848,78.343712,18.518363,194.9933,78.837112,239.183054,20.663587,lluvioso,lluvioso
3,26.336762,21.932728,20.448202,83.601426,19.896686,179.768545,82.224967,212.298584,18.315864,lluvioso,lluvioso
3,27.975623,20.537255,18.627648,77.207432,24.1,178.826847,75.506743,228.660998,19.796129,lluvioso,lluvioso
3,27.464979,20.47496,19.787326,76.360661,20.5,190.269935,78.210195,239.013315,20.695537,lluvioso,lluvioso
2.030667,27.265898,21.088002,20.679064,78.821037,22.3,175.386577,76.42869,239.144667,20.682427,lluvioso,lluvioso
3,26.139201,20.1,18.450705,77.154271,23.750376,175.580647,74.045122,232.7235,20.086498,lluvioso,lluvioso
2.782186,27.002331,20.1,18.946968,79.571507,24.1,169.584137,69.980226,233.603573,20.27344,lluvioso,lluvioso
3.391387,25.1,19.199648,19.283886,84.362478,24.081586,179.866521,75.922509,236.627613,20.335887,lluvioso,lluvioso
4,25.943696,19.1,18.187114,80.54782,13.357404,206.320269,81.845089,216.55834,18.780795,lluvioso,lluvioso
4.066831,23.731859,18.181792,14.648079,82.876139,11.2,206.377439,79.042726,206.6,17.849274,lluvioso,lluvioso
2.497534,26.089275,20.936356,19.571673,85.999994,18.549573,177.405203,76.494174,165.993581,14.160856,lluvioso,lluvioso
3.070196,24.010818,19.245203,18.439522,84.282036,19.339237,193.681399,79.739423,185.194194,16.030095,lluvioso,lluvioso
9.616989,21.932312,17.033246,16.845493,85.95113,16.126725,234.607416,83.836593,153.707197,13.652502,lluvioso,lluvioso
4.484671,24.90505,20.602407,17.468499,81.100261,23.554659,180.200953,51.059314,200.632342,17.510926,lluvioso,lluvioso
5,21.309569,17.339175,16.95659,84.396869,21.659608,176.34109,88.373778,83.053073,7.093752,lluvioso,lluvioso
5.625789,21.1,17.1,16.03401,85.167441,14.378908,222.770189,93.190487,184.442079,16.668238,lluvioso,lluvioso
5.49301,20.1,16.951408,15.349525,84.936453,15.101846,191.331344,97.967757,205.39814,17.877646,lluvioso,lluvioso
4.68408,21.969267,18.035404,16.37147,84.47999,15.70989,261.71231,59.905591,241.104877,20.774297,parcialmente_nublado,lluvioso
6.086691,19.328085,16.554094,16.367961,85.554951,16.6,234.701616,92.978022,237.774877,20.922093,lluvioso,lluvioso
7.199777,18.137631,15.160283,15.191375,88.825533,13,202.191329,99.804831,227.357377,19.654266,nublado,lluvioso
6.054496,19.477412,16.553889,15.486194,86.268374,20.240035,171.073528,99.813629,201.458053,17.213384,lluvioso,lluvioso
6.9841,18.581413,16.1,13.719315,89.548933,13,216.966023,100,213.081915,18.189878,lluvioso,lluvioso
8.818127,17.221324,14.726509,13.894398,87.558476,21.295596,175.909264,100,233.366734,20.103238,lluvioso,lluvioso
8,18.057009,15.008353,13.684289,85.341076,16.951176,186.272218,100,245.815907,21.334796,nublado,lluvioso
5.660565,19.345128,17.942981,13.91652,86.116682,13,210.100442,94.559321,228.669581,19.97748,nublado,lluvioso
8,18.0588,14.788699,14.330581,87.017377,25.220485,165.427721,100,239.709636,20.871796,lluvioso,lluvioso
8.557891,18.713145,14.615255,15.023947,87.478911,21.111695,171.625304,96.599659,250.060254,21.550013,nublado,lluvioso
8.103268,17.959661,14.505176,13.352365,84.711262,18.699001,175.217919,98.794118,263.900943,22.826554,nublado,lluvioso
9,19.508757,15.740998,14.478548,85.533288,20.463071,174.72958,89.225865,251.986652,21.600263,nublado,lluvioso
8.283881,19.018598,14.927451,13.38225,86.706541,18.391901,174.489377,98.575723,265.936791,22.908564,nublado,lluvioso
9.747809,22.923353,17.918534,15.433147,83.110156,33.375231,162.641929,74.107055,277.989916,23.863428,lluvioso,lluvioso
9,18.135865,14.9,13.892065,84.646083,16.798146,219.477287,97.951328,250.418487,21.522022,lluvioso,lluvioso
9,18.650183,15.1,13.782235,83.780143,25.9,165.073177,99.444164,262.188435,22.679778,lluvioso,lluvioso
5.598912,19.964137,17.897231,14.672409,87.323752,14.161088,219.131151,93.031762,228.730775,19.653646,nublado,lluvioso
8.738693,18.181338,16.304827,14.407701,87.49736,16.6,184.91126,98.260792,182.670253,15.876972,lluvioso,lluvioso
8.019403,18.482716,16.059362,14.266538,86.120187,22.197602,179.425346,99.225572,229.200597,20.100706,lluvioso,lluvioso
9,20.102007,15.936337,14.081103,81.280289,20.470065,177.279818,83.962767,260.12789,22.588262,parcialmente_nublado,lluvioso
9.153669,20.739389,16.166569,15.082906,84.884346,21.84191,171.14067,95.337111,283.102247,24.668115,lluvioso,lluvioso
9,18.697432,15.365934,14.506229,86.372878,20.875799,170.959922,94.877754,248.935268,21.398076,lluvioso,lluvioso
10,21.1,16.144701,15.025871,82.383607,25.753168,173.944203,93.900062,243.374574,20.895963,nublado,lluvioso
7.177334,19.907199,16.149935,14.511164,80.296253,16.801779,216.843275,99.699246,221.879944,18.969505,lluvioso,lluvioso
9.024894,19.378871,15.929724,14.723015,84.233072,20.894721,176.704651,97.78869,284.362089,24.522703,lluvioso,lluvioso
11.859346,24.004746,16.945533,16.489131,81.766422,23.736326,179.141739,70.675188,282.951985,24.450929,parcialmente_nublado,lluvioso
11.428678,22.793331,16.747722,15.418766,84.309232,20.818998,186.411063,81.788799,298.383875,25.709936,parcialmente_nublado,lluvioso
10.958663,22.729671,17.007203,15.861217,81.210521,27.199134,165.297066,90.147747,244.260998,21.029113,lluvioso,lluvioso
11.063918,24.044966,19.120746,18.868706,86.293983,28.53674,167.922146,93.247628,261.831054,22.522124,lluvioso,lluvioso
11.86649,22.194238,18.904507,16.638144,82.284252,27.897888,172.482129,90.174896,278.350846,23.502681,lluvioso,lluvioso
10.13461,22.047946,18.054945,15.176046,82.364229,24.135888,179.392162,71.602991,296.933222,25.69145,lluvioso,lluvioso
11.562828,27.267826,19.068391,17.235092,80.049341,22.211511,191.862155,72.042772,283.242798,24.214408,lluvioso,lluvioso
11.716585,22.7847,18.512515,18.504613,84.308726,22.254026,172.212464,95.911738,264.492471,22.990296,lluvioso,lluvioso
11.842794,24.849072,19.1,17.983571,82.556903,27.714098,165.149925,86.4041,247.271948,21.290438,lluvioso,lluvioso
8.708726,19.549355,17.156648,17.54157,84.351713,17.174406,173.901569,99.262315,238.296642,20.718051,nublado,lluvioso
10.283274,21.819521,19.743834,18.411793,81.56924,21.329025,179.460388,94.905605,225.166582,19.534661,nublado,lluvioso
12,24.495474,18.571878,17.568025,82.013167,13.861004,186.277723,83.064386,210.274073,18.542373,lluvioso,lluvioso
12,23.967997,18.745789,17.320037,82.739406,26.889144,169.877016,75.219205,268.241956,23.020148,parcialmente_nublado,lluvioso
1.353238,27.1,19.541506,18.865723,78.851484,14.913332,194.398426,78.299306,258.440281,22.508631,lluvioso,lluvioso
1,25.85101,20.150811,19.781936,81.912852,26.809063,170.924073,77.591648,267.969192,23.086548,lluvioso,lluvioso
1.588667,20.766793,17.135298,19.283492,80.137361,11.388791,227.969431,85.745928,118.948111,11.362577,lluvioso,lluvioso
1.406125,25.806639,21.693851,19.324073,70.328928,18.387264,185.493423,87.420833,159.963695,13.539715,lluvioso,lluvioso
1,28.306447,22.492246,19.749227,75.55648,28.99017,171.296713,83.378378,195.629861,16.92706,lluvioso,lluvioso
3.46012,26.713441,20.152181,20.620212,83.196101,34.605103,166.268946,65.603593,261.26809,22.602894,lluvioso,lluvioso
1,27.819412,21.941537,21.372859,84.064837,23.521143,167.879575,89.705937,201.316055,17.348188,lluvioso,lluvioso
1,30.989561,22.648336,19.732919,76.237008,24.737205,172.949571,87.129451,165.800436,14.017538,lluvioso,lluvioso
1,26.100735,21.365308,21.04273,86.379466,22.685555,168.734099,77.446632,238.832374,20.68783,lluvioso,lluvioso
1.872104,25.658291,21.274909,19.995176,81.139488,27.850245,166.498979,70.943233,247.637533,21.340578,lluvioso,lluvioso
3.088612,26.100641,21.711695,20.191324,82.982891,24.094218,177.686816,67.774072,187.205945,16.210081,lluvioso,lluvioso
2,27.900375,21.1,20.378627,84.640777,22.814094,176.98026,82.312238,236.702105,20.208008,lluvioso,lluvioso
2.65886,25.524855,20.757565,19.286781,84.2634,23.700271,181.25391,73.600095,262.236946,22.651228,lluvioso,lluvioso
2,28.252123,21.185545,19.841307,71.418218,18.14522,189.851702,73.873469,291.71774,25.654646,lluvioso,lluvioso
2,28.996516,21.213592,20.713391,79.906376,14.635106,239.223904,67.390964,255.062447,22.694128,lluvioso,lluvioso
5.458537,24.473724,16.616193,19.902969,83.15975,21.761332,173.707856,88.127778,257.516945,22.228955,lluvioso,lluvioso
1.244091,27.169028,21.293808,20.823582,81.659652,25.818509,172.088281,74.914105,227.147902,19.784993,lluvioso,lluvioso
2,28.559303,22.1,20.5,79.528611,25.689343,172.59193,78.95642,263.037602,22.803597,lluvioso,lluvioso
2.982191,26.495262,22.474895,19.071327,81.323318,23.454781,173.240537,83.569055,239.056853,20.574844,lluvioso,lluvioso
1.587087,29.931938,23.113756,21.76053,76.129057,21.67354,173.612345,83.050912,229.915615,19.832103,lluvioso,lluvioso
2.486494,27.850551,23.029018,21.328953,78.672586,22.161135,173.474994,65.295983,281.599199,24.390104,lluvioso,lluvioso
2.235449,27.225092,22.947097,20.649503,78.907272,23.494402,168.114911,67.466486,252.993127,21.8,lluvioso,lluvioso
2.816428,28.171503,22.716478,20.568184,75.400436,27.222451,166.37348,81.434331,251.783758,21.839114,lluvioso,lluvioso
1.32667,28.72713,22.863439,20.386821,74.957615,24.367203,165.359032,81.180184,249.988164,21.528904,lluvioso,lluvioso
2.583597,28.743632,22.153707,19.918492,75.367677,19.055589,183.416468,63.81034,260.504272,22.455868,lluvioso,lluvioso
3,28.1,22.015363,20.300357,77.146897,18.307684,187.431593,74.156041,233.131648,20.016965,lluvioso,lluvioso
3,28.9276,22.1,20.786169,79.552942,28.772935,168.990892,54.365191,265.146546,22.85464,lluvioso,lluvioso
3,28.909502,21.772153,20.71208,81.042238,18.910312,178.70853,42.464674,285.953655,25.583683,parcialmente_nublado,lluvioso
3,28.445956,22.799991,20.648378,76.82578,24.25797,170.670934,69.498275,253.084639,22.028319,lluvioso,lluvioso
2.896266,26.297942,21.1,20.494588,83.029,21.678389,172.260523,73.401194,157.173724,13.647549,lluvioso,lluvioso
2.508241,27.131122,22.535707,20.709568,79.050934,28.394551,165.025207,70.41003,255.194184,21.856005,lluvioso,lluvioso
3,27.368864,22.09207,19.951464,80.968799,21.273511,177.651674,83.710121,210.735736,18.191223,lluvioso,lluvioso
3,29.671906,21.650644,20.171846,73.979881,23.517411,169.906388,78.348345,249.030996,21.419335,lluvioso,lluvioso
1.854881,25.199238,20.899229,19.283847,83.087426,18.583848,182.604218,74.092145,208.953381,17.976994,lluvioso,lluvioso
3,28.026004,21.219556,19.972447,78.422374,19.421466,187.139829,76.421287,228.506298,19.834986,lluvioso,lluvioso
3,25.423871,19.84654,19.150992,82.877433,14.768345,209.756507,64.621544,240.574749,20.443623,lluvioso,lluvioso
3,26.879033,20.463542,19.687509,81.150714,14.675723,229.84057,80.718536,221.08048,18.573228,parcialmente_nublado,lluvioso
1.021921,25.384653,21.015986,19.314089,83.178728,23.369978,178.919665,65.388283,237.64554,20.668683,lluvioso,lluvioso
3.75982,26.086981,20.623974,18.899627,80.584159,17.037179,194.486051,81.767887,261.835507,22.686914,lluvioso,lluvioso
9,18.603486,14.117006,13.103353,84.149083,21.230607,173.221498,99.133346,298.408513,25.648861,nublado,nublado
9,19.913797,14.72448,13.106834,77.116968,22.927459,172.04168,54.824154,291.673436,25.320267,parcialmente_nublado,nublado
9.270448,20.564454,17.641521,16.005226,83.881359,24.556159,169.446555,79.030351,293.341324,24.849826,parcialmente_nublado,nublado
9.652108,18.901965,15,13.228026,85.167624,18.631267,195.713742,99.938616,291.576244,25.377966,nublado,nublado
10.967113,18.795305,15.427534,14.247931,82.941233,22.77424,177.824443,90.322035,218.628173,18.708869,lluvioso,nublado
9.501236,19.107992,15.779669,14.281496,81.54628,15.688769,186.992522,82.515883,314.645912,27.248294,parcialmente_nublado,nublado
10,18.452736,15,13.933039,86.006095,14.8,220.359326,97.375964,330.854554,28.740619,nublado,nublado
10.322134,20.130875,15.8652,13.607252,80.296597,20.5,201.682293,76.676597,333.277318,28.711029,parcialmente_nublado,nublado
9.759903,18.305536,15.963176,14.404114,82.936591,16.6,188.176099,97.299514,314.577575,27.085415,nublado,nublado
9.595117,19.001543,15.945233,14.007011,83.661483,13.374267,212.261888,97.985048,307.329961,26.445156,nublado,nublado
11,22.900588,17.190375,15.251782,77.687221,16.881248,195.890307,85.855371,281.556921,24.424625,nublado,nublado
11.098003,20.515608,15.965099,15.493616,83.923352,17.306604,184.362468,75.625772,314.261286,26.941261,parcialmente_nublado,nublado
3.084606,20.543052,15.470368,16.538167,80.71489,18.4,293.621654,80.570595,242.269153,20.920883,lluvioso,nublado
4.208714,23.786723,18.276364,16.756326,79.385824,15.446507,191.236611,91.266513,246.340733,21.684442,nublado,nublado
5,21.936891,19.687668,17,81.414162,20.697824,170.716309,98.920095,256.024804,22.089564,nublado,nublado
5.166066,21.410849,18.922607,16.26795,81.659137,13.797888,183.897491,98.969298,235.853252,20.109907,nublado,nublado
5.129204,20.190654,17.141024,15.318464,79.998157,16.595185,182.570743,98.573185,221.835917,19.002304,nublado,nublado
5.051018,22.086282,17.971838,15.579416,76.439429,13.800082,178.147493,69.738779,234.697348,20.3,parcialmente_nublado,nublado
5.986218,21.798237,18.923125,17.10688,81.787861,19.89677,167.24636,100,232.795107,20.2479,nublado,nublado
6.4404,22.496751,19,16.43536,77.967962,24.1,161.445482,96.024677,238.680458,21.087906,nublado,nublado
6,20.401949,18.913301,16.77853,81.766695,13,192.505415,100,242.867366,21.096731,nublado,nublado
6,24.311582,18.625828,15.56142,77.244731,13.898435,178.328482,72.992728,234.908298,20.3,parcialmente_nublado,nublado
6,22.510039,17.950378,15.300987,78.843325,13.16779,179.502716,68.180443,235.70919,20.3,parcialmente_nublado,nublado
5.38654,23.062652,16.580053,16.303553,78.30444,23.473415,176.645193,44.926059,228.307844,19.943142,parcialmente_nublado,nublado
6.994681,20.75728,17.039443,15.099103,84.878596,22.3,162.252134,99.929075,231.1,20.1,nublado,nublado
6,20.938895,18.241518,16.444597,83.02869,21.779933,160.992677,99.448778,209.313868,18.239851,nublado,nublado
6,22.256331,18.035431,15.993442,78.434419,21.657888,165.915297,94.134222,233.196619,20.008863,nublado,nublado
6.819398,18.607055,16.836177,15.452017,84.199858,18.297822,169.377349,93.445645,228.629706,19.75795,nublado,nublado
6,22.032533,17.291194,15.312493,78.711735,21.438579,166.895142,88.872317,234.963016,20.345659,parcialmente_nublado,nublado
6.08056,19.810015,17.215803,15.9,86.039925,13.235617,171.000435,100,229.941126,19.875924,nublado,nublado
6.869865,20.401668,17.419768,15.218323,83.918711,22.3,161.950956,99.98902,231.223908,20.009045,nublado,nublado
7,19.711157,17,14.7,80.965443,20.5,174.736921,100,243.806406,21.168222,nublado,nublado
7,19.093111,16.385671,14.890198,84.751195,13.367887,180.072069,99.88037,227.942193,19.7,nublado,nublado
6.645257,20.232206,16.41814,16.569375,89.308381,14.219654,183.365837,90.38032,233.241854,20.019891,nublado,nublado
7,17.420427,15.509571,14.009804,86.897609,20.76753,162.800756,98.921729,250.885065,21.687338,nublado,nublado
7.096547,18.68941,15.34228,13.564407,81.556454,16.6,243.923626,99.108817,254.171289,22.066181,nublado,nublado
7,17.856376,15.442439,14.015546,84.707147,23.643751,166.252187,99.587172,251.011833,21.636936,nublado,nublado
7,19.531684,15.985353,14.349492,84.080488,24.098955,167.682219,99.251642,251.826839,21.706372,nublado,nublado
8.06702,18.787656,14.977757,13.750747,85.084894,13.402996,189.497192,99.362458,262.073475,22.573283,nublado,nublado
8,18.159118,15.769304,14.197249,84.624202,18.908914,185.06114,98.606676,266.523921,23.101188,nublado,nublado
8,18.096723,15.051989,13.612588,85.019726,18.4,169.757657,99.968507,270.162748,23.4,nublado,nublado
8,19.965977,14.980406,12.862082,81.505145,18.013651,181.150891,93.058822,270.336497,23.424072,nublado,nublado
8,17.879666,15.793308,13.96605,84.299638,15.030122,179.42192,100,280.950082,24.319566,nublado,nublado
9,17.956393,15,13.466232,84.739535,14.256374,191.862974,96.084644,282.617465,24.342978,nublado,nublado
9,20.837667,15.282194,13.614523,81.137831,12.332531,181.408814,84.677311,299.961377,25.82105,parcialmente_nublado,nublado
9,18.215184,15,13.861966,85.470373,19.69364,185.307738,100,312.031528,26.9145,nublado,nublado
9.771869,18.118366,15.100959,13.346766,82.636414,16.6,183.55941,95.799082,314.377755,27.162851,nublado,nublado
10.354427,20.153148,15.771303,14.13234,81.77515,13.19933,198.144869,79.758881,308.135026,26.024855,parcialmente_nublado,nublado
10,20.632363,15.236648,13.605958,78.155092,22.728852,167.256776,68.643443,336.067601,29.057929,parcialmente_nublado,nublado
9.11588,21.723628,15.90368,14.44552,81.246221,17.746393,182.002774,90.764824,311.32441,26.824041,nublado,nublado
10,18.531395,15.731465,14.328699,83.735749,25.617127,174.440611,100,334.73779,28.945312,nublado,nublado
10,18.325379,15.829534,14.512151,84.332535,23.112476,174.248596,100,335.251067,28.91144,nublado,nublado
10.075482,20.546946,16.370797,13.704089,79.934648,16.710606,275.554583,79.72149,298.542684,25.815597,nublado,nublado
9.336139,19.55471,15,13.736522,81.535567,14.043209,250.224839,89.837927,300.821742,25.339197,nublado,nublado
11,23.58206,17.880725,15.936453,76.988253,25.374826,173.129547,74.456401,339.38443,29.691434,parcialmente_nublado,nublado
11.340239,25.374988,18.312619,18.214295,80.766815,21.305535,177.500096,81.5,233.755348,20.335194,parcialmente_nublado,nublado
4.654129,20.123555,17.344706,14.917656,83.503709,16.6,233.773235,89.31433,331.978974,29.104349,nublado,nublado
5,23.253957,18.583172,16.350646,79.5839,13.810172,187.719619,61.919341,257.708551,21.784051,parcialmente_nublado,nublado
6.662264,22.772928,18,15.174257,75.829364,19.224275,167.910774,99.561247,246.518459,21.217438,nublado,nublado
6,22.259539,19,17.002269,81.102504,15.18017,175.495487,97.789813,241.265833,21.1,nublado,nublado
6,23.933466,19.277152,17.165539,78.556153,25.9,164.370063,70.943962,230.096088,19.9,parcialmente_nublado,nublado
6.649897,21.256406,18.146697,14.944146,76.143433,18.508613,169.570368,77.463796,234.254861,20.273236,parcialmente_nublado,nublado
6.64282,20.897304,18.927272,15.580212,77.681575,22.711985,154.591493,99.536457,227.570733,19.639848,nublado,nublado
6.764192,23,19.959974,15.937857,73.5,24.013507,166.528322,71.483927,237.694736,20.320654,parcialmente_nublado,nublado
6.411333,22.903488,18.980884,17.054334,79.011816,14.8,194.556738,99.836968,239.440607,20.621056,nublado,nublado
7,22.892343,18.88809,14.843508,71.790446,20.021649,168.740069,78.728407,245.471666,21.258044,parcialmente_nublado,nublado
6.91216,21.540868,19.476328,17.010178,75.418178,24.052149,163.620701,97.438079,247.024099,21.402317,nublado,nublado
7,21.946202,17.985253,15.387646,78.227783,19.51618,182.029003,99.035149,253.763745,21.940112,nublado,nublado
7,19.224297,17.204727,15.064747,79.5458,14.889832,182.707984,100,253.375286,22,nublado,nublado
7.032544,19.060268,16,14.364357,84.35499,24.66973,160.87218,97.622515,249.648201,21.637376,nublado,nublado
8,19.073859,16,14.181213,83.361646,16.6,177.243276,99.849612,261.126444,22.548857,nublado,nublado
8,18.015985,16,13.147144,84.770384,19.648891,160.774614,98.992871,257.490648,22.164736,nublado,nublado
8,18.042034,15.839214,13.281777,82.055479,18.602141,170.837976,100,265.397546,22.8,nublado,nublado
8,17.951553,15.8,13.59992,83.350252,16.871437,178.263395,100,282.077941,24.492075,nublado,nublado
8,18.072065,15.385189,13.14836,82.529717,25.513802,161.52308,100,278.238853,24.143802,nublado,nublado
8,19.11649,15.266197,13.553661,81.749098,18.4,179.666029,99.535127,234.235793,20.128522,nublado,nublado
8,17.067328,15,13.44406,85.451536,10.145884,223.350988,99.498079,275.67207,23.645714,nublado,nublado
8,17.40641,14.958252,13.76207,85.949866,15.495358,176.564077,100,282.605636,24.497596,nublado,nublado
8.618004,17.517581,15,13.990487,87.119531,18.4,174.054753,100,289.746309,24.877517,nublado,nublado
8.670457,18,15.876391,13.952009,84.836577,20.270381,177.021929,100,280.503216,24.20799,nublado,nublado
9,20.212781,16.986583,14.883362,82.809295,18.774257,169.204013,100,288.143983,24.762413,nublado,nublado
9,19.977568,16,14.344146,83.932253,18.097033,207.279224,98.981386,287.383151,24.854815,nublado,nublado
8.171671,17.889997,14.751305,14.737716,85.797861,18.309765,173.042007,94.266623,264.990433,22.966736,nublado,nublado
8.867728,18.890244,15.298745,13.963406,87.519042,18.341512,177.380743,100,262.998316,22.793754,nublado,nublado
9,19.849029,15.856814,14.532219,85.2,15.175243,171.343918,100,300.148269,25.622608,nublado,nublado
9,21.743578,16,14.390639,81.189068,18.920796,178.62286,89.142293,310.030004,26.765225,parcialmente_nublado,nublado
10,19.471539,16.22966,15.0792,82.700188,15.590219,247.174238,94.666162,332.855643,28.55588,nublado,nublado
9.614598,19.994187,16.700377,14.744817,83.875808,16.080761,198.27401,99.718075,326.014869,28.335766,nublado,nublado
10,19.484466,15.866637,14.611932,83.692099,18.4,173.41751,99.7054,332.929499,28.64503,nublado,nublado
5.787331,18.325914,15.850196,15.042843,87.103402,16.791634,310.113226,96.812958,222.525633,19.002312,nublado,nublado
10,19.067919,16,15.011335,84.822537,21.513346,172.430853,100,308.638175,26.616843,nublado,nublado
10.481535,21.026319,17.338036,15.323414,82.645196,15.274998,199.455828,97.18551,329.308033,28.590782,nublado,nublado
10,20.390274,15.19374,14.429012,81.913491,21.311419,169.994368,94.68141,327.806994,28.290292,nublado,nublado
9.98228,21.315732,16.75302,15.448377,81.95995,15.198581,175.836387,89.54718,306.187903,26.46546,parcialmente_nublado,nublado
10.42672,18.097237,15.5813,15.525253,83.677907,17.60989,191.506207,99.530915,319.155092,27.661251,nublado,nublado
11,19.941748,16.967991,15.872692,82.941276,17.725256,178.232883,99.296324,340.311558,29.35052,nublado,nublado
10.645688,21.807715,17.810746,15.755027,81.667692,17.804968,180.283622,98.754097,223.146052,19.151933,nublado,nublado
10.017501,23.08288,16.306142,14.705401,77.641714,21.737595,179.019514,85.196452,284.60169,24.440514,parcialmente_nublado,nublado
11,22,17.415188,15.56459,79.351801,22.564777,178.387811,82.555559,322.617122,28.020431,parcialmente_nublado,nublado
10.510248,19.535471,17.036394,16.142987,83.100225,23.631618,161.134217,100,294.632309,25.439978,nublado,nublado
12,22.512972,19.016933,17.976006,83.553438,20.5,170.977686,94.186191,260.192387,22.569632,nublado,nublado
11.863248,20.472432,17.821486,12.496984,83.111436,14.278957,267.637692,96.764611,282.122675,24.447878,nublado,nublado
10.404314,20.794788,17.227774,15.716719,84.113786,26.262809,166.227969,93.876353,236.812495,20.368885,nublado,nublado
1,28.472097,21.606,19.209929,77.335576,23.113006,171.651416,53.598973,314.441015,27.115176,parcialmente_nublado,nublado
6.0631,19.899107,16.448595,15.034247,80.775696,18.836933,314.22225,98.815681,224.354147,19.4496,nublado,nublado
6.543404,18.271143,16.952466,16.474046,87.53503,15.71438,178.415814,99.170723,242.235302,20.984792,nublado,nublado
5.752779,18.891069,15.901507,15.283726,89.268107,18.641887,169.16798,97.003279,249.593222,21.685217,nublado,nublado
5,20.162071,18.799566,15.524049,76.480734,19.961509,201.451925,80.397115,247.583215,21.273385,parcialmente_nublado,nublado
6.170111,18.85902,15.301539,15.571026,88.370564,18.248077,171.224247,99.5,221.934262,19.2,nublado,nublado
6,21.856756,17.6956,15.731861,81.646896,14.71029,179.685601,71.02626,236.396848,20.5,parcialmente_nublado,nublado
6.702904,18.041441,15.936031,13.414842,82.535679,22.3,172.313951,94.871089,235.499808,20.482906,nublado,nublado
6.673593,17.154214,15.056259,14,89.047501,14.8,198.684666,97.858836,232.171693,19.992505,nublado,nublado
6.598155,18.098051,15,13.816878,87.488685,16.699963,198.305138,92.669379,237.199556,20.706045,nublado,nublado
7.428829,16.959802,14.906376,13.359233,88.50676,15.545453,261.895478,98.145377,236.83758,20.435105,nublado,nublado
7.283637,17,14.257167,13.852486,88.342273,16.6,177.642789,100,239.109605,20.969957,nublado,nublado
7.593815,16.617568,14.228578,14.014571,87.505904,18.47313,172.983559,98.802994,240.342375,20.851417,nublado,nublado
7,16.860062,14,12.864655,90.176307,18.303664,178.332133,99.927253,239.877073,20.976257,nublado,nublado
7.686604,18.245574,15.072693,12.815325,82.083664,14.8,227.038123,96.037763,234.641309,20.663389,nublado,nublado
7,18.482207,15.283816,13.892387,84.94886,24.74803,184.238446,99.495655,248.88505,21.409027,nublado,nublado
7,18.74028,15.674496,14.156229,84.9,19.40405,166.969565,98.561576,244,21.178553,nublado,nublado
8,17.887817,14.228715,13.634889,86.395646,15.670096,197.146496,99.499486,259.194707,22.359666,nublado,nublado
7.544417,16.47504,15.052323,14.219435,89.587054,16.773698,170.739934,99.838206,220.451157,19.020461,nublado,nublado
8,17,14.959483,13.03531,85.124095,16.060433,196.065926,100,267.931633,23.280588,nublado,nublado
8,17.754691,14.679091,13.045866,85.991176,22.3,184.39164,99.095936,269.186825,23.499954,nublado,nublado
8,17.867194,14.861589,13.379494,82.609912,13.153967,206.15718,99.054524,267.165629,23.1,nublado,nublado
10.40027,19.154065,16.630393,13.217261,77.944998,15.211928,187.059554,83.803031,281.250387,24.430939,parcialmente_nublado,nublado
8.43009,17.385358,15.287289,13.617961,85.345546,20.556543,179.146323,99.15751,273.383705,23.730567,nublado,nublado
8.545023,18,14.845854,13.226882,83.728594,15.201464,188.50266,91.862024,281.080188,24.308193,nublado,nublado
8.755932,17.416585,14.807471,13.716778,86.96517,20.066631,187.432762,95.547454,292.625151,25.428295,nublado,nublado
8.418018,17.097651,14.446948,13.16834,85.154325,13.548029,237.737537,98.974844,286.388293,24.818882,nublado,nublado
9,18,15,13.40934,85.388798,13,200.841249,99.940038,291.303877,25.3,nublado,nublado
9,19.444958,14.984697,13.551146,80.850729,14.994529,183.814014,84.283012,296.362525,25.508816,parcialmente_nublado,nublado
10.533748,21.701814,16.231745,15.906959,83.270577,26.613321,165.00675,89.911852,303.897216,26.556131,nublado,nublado
9,18,14.155884,13.776559,87.269317,21.645815,186.140488,96.952516,312.664192,26.945171,nublado,nublado
9.97819,17.714307,15.687311,13.144017,84.580016,16.741518,197.242405,100,286.758129,24.670063,nublado,nublado
10,19.471101,15.39138,13.470629,82.354529,18.4,178.589288,99.889477,330.504997,28.6,nublado,nublado
10.237069,21.050512,17.531072,14.329673,84.228456,23.838856,166.456495,98.18149,328.722329,28.327714,nublado,nublado
10,18.059574,15.054114,13.869698,83.358037,21.55257,191.185521,95.46928,330.687778,28.502598,nublado,nublado
10,19.375942,15.989645,13.834146,86.427672,17.222639,181.956564,99.739468,312.167374,26.743934,nublado,nublado
10,20.652883,15.549234,14.099004,81.258156,21.70516,178.659756,91.325042,292.327561,25.452513,nublado,nublado
7.555949,23.339948,15.847953,16.289278,83.010894,16.924438,235.204289,79.943572,350.231983,29.969637,nublado,nublado
11,23.999872,18.816929,16.89332,81.191298,20.661772,169.35187,85.74035,344.004922,29.583748,parcialmente_nublado,nublado
1,27.787696,21.709202,19.037254,74.653214,27.255821,164.990018,91.806586,276.983348,23.717691,nublado,nublado
5.137752,27.61122,21.432204,19.673309,80.001518,19.105893,173.084182,91.513157,297.982467,25.752034,nublado,nublado
6.453041,26.810793,21.299499,16.572633,80.000732,23.024351,165.957422,73.056386,322.05662,27.716287,parcialmente_nublado,nublado
